usuario_id,anio_nacimiento,ciudad,ingreso_estimado,fecha_alta,dias_desde_ultimo_pedido,gasto_restaurantes,gasto_mercados,gasto_bebidas,gasto_farmacia,gasto_kioscos,gasto_premium,pedidos_con_descuento,pedidos_app,pedidos_web,pedidos_local,visitas_app_mes,cupon_hot_sale,cupon_dia_del_amigo,cupon_cyber_monday,cupon_navidad,cupon_finde_largo,reclamo,respuesta_ultima_campania
5935,1956,Córdoba,1382100.0,2024-12-24,33,547000,140000,7000,0,7000,63000,3,5,7,8,5,0,0,0,0,0,0,0
7431,1991,GBA,1703150.0,2024-11-10,32,1332000,311000,51000,23000,17000,86000,1,4,7,5,9,0,0,0,1,0,0,1
3265,1959,CABA,892525.0,2025-03-19,92,21000,9000,3000,7000,1000,5000,1,0,1,3,6,0,0,0,0,0,0,0
6422,1954,CABA,2167950.0,2025-01-17,2,344000,482000,33000,50000,189000,172000,1,6,5,5,2,0,0,0,0,0,0,0
868,1966,CABA,1119850.0,2026-06-08,8,54000,7000,0,0,0,4000,1,0,2,3,6,0,0,0,0,0,0,0
3174,1959,CABA,2194275.0,2025-05-22,23,1492000,287000,57000,50000,38000,33000,1,10,5,4,6,1,1,0,1,1,0,1
4994,1943,Córdoba,1939950.0,2025-10-01,8,1193000,281000,66000,129000,33000,33000,1,5,7,13,3,0,0,0,0,1,0,0
7718,1947,Córdoba,1650000.0,2026-04-20,5,244000,270000,0,101000,51000,45000,1,3,1,5,1,0,0,0,0,0,0,0
9197,1953,CABA,993050.0,2026-02-24,20,32000,5000,0,2000,0,8000,2,0,2,3,5,0,0,0,0,0,0,0
5939,1971,CABA,955800.0,2026-01-17,66,43000,28000,6000,7000,5000,33000,4,1,3,3,5,0,0,0,0,0,0,0
2793,1976,GBA,1754475.0,2025-07-21,1,532000,168000,44000,69000,88000,133000,3,3,7,13,5,0,0,0,0,0,0,0
8318,1979,CABA,2257500.0,2026-01-03,24,594000,786000,134000,33000,134000,57000,0,6,5,8,1,0,0,0,0,1,0,0
5229,1969,GBA,1353300.0,2026-02-16,6,30000,8000,0,0,1000,3000,1,0,1,3,7,0,0,0,0,0,0,0
1008,1981,GBA,1123825.0,2024-12-21,18,728000,133000,8000,11000,17000,124000,1,3,7,13,6,0,0,1,0,0,0,0
3829,1979,Rosario,614850.0,2025-12-10,99,1000,6000,0,10000,3000,9000,1,0,1,3,5,0,0,0,0,0,0,0
6885,1977,CABA,823800.0,2025-12-01,66,38000,12000,-16000,3000,0,1000,1,0,2,3,7,0,0,0,0,0,0,0
4381,1971,GBA,1161575.0,2025-08-18,91,163000,40000,11000,8000,2000,11000,7,1,3,6,6,0,0,0,0,0,0,0
4351,1955,CABA,931100.0,2025-04-27,21,18000,10000,0,0,2000,25000,1,1,1,2,7,0,0,1,0,0,0,0
10702,1984,CABA,1310325.0,2024-11-03,6,185000,133000,56000,56000,8000,12000,2,1,7,7,7,0,0,0,0,0,0,0
8920,1967,Córdoba,1480875.0,2025-01-12,8,448000,469000,0,80000,40000,91000,3,2,11,12,7,0,0,0,0,0,0,0
4099,1972,CABA,766875.0,2024-11-12,68,10000,16000,2000,11000,2000,21000,1,0,1,3,8,0,0,0,0,0,0,0
20,1965,Rosario,1172275.0,2025-09-01,30,43000,23000,15000,29000,12000,61000,1,1,2,4,4,0,0,0,0,0,0,0
3859,1947,GBA,1826475.0,2025-08-31,33,410000,420000,82000,0,112000,71000,1,3,9,13,4,0,0,0,0,0,0,0
8146,1976,Córdoba,1152650.0,2026-05-11,99,30000,8000,0,2000,0,14000,1,1,1,2,6,0,0,0,0,0,0,0
3839,1958,Rosario,376400.0,2025-05-03,97,6000,3000,6000,21000,12000,40000,5,2,2,3,5,0,0,0,0,0,0,0
9648,1967,CABA,1172600.0,2024-11-03,20,153000,56000,9000,0,4000,31000,4,1,5,4,8,0,0,0,0,0,0,0
535,1987,CABA,2034025.0,2026-02-25,14,163000,424000,65000,27000,23000,76000,1,10,3,13,1,0,0,0,0,0,0,0
3972,1976,CABA,1255000.0,2025-04-03,18,266000,51000,6000,8000,6000,64000,6,1,7,5,8,0,0,0,0,0,0,0
2674,1958,Córdoba,1878850.0,2024-09-04,25,543000,205000,143000,160000,10000,82000,1,3,6,6,3,0,0,0,0,0,0,1
433,1958,Córdoba,1533275.0,2025-03-10,30,534000,47000,5000,0,5000,41000,5,1,11,6,8,0,0,0,0,0,0,0
5621,1969,CABA,1218800.0,2024-12-12,35,73000,100000,15000,71000,57000,0,5,1,6,5,9,0,0,0,0,0,0,1
2727,1973,CABA,1427500.0,2025-12-04,21,181000,69000,3000,39000,21000,96000,1,3,3,6,3,0,0,0,0,0,0,0
8462,1978,Rosario,622050.0,2024-09-09,4,1000,10000,0,29000,4000,36000,1,1,1,2,6,0,0,1,0,0,0,0
11191,1986,CABA,1035275.0,2025-12-07,23,37000,38000,3000,11000,32000,18000,1,1,2,4,6,0,0,0,0,0,0,0
8825,1962,CABA,1279875.0,2025-04-01,26,230000,156000,24000,82000,14000,58000,8,2,9,5,8,0,0,0,0,0,0,0
5313,1971,Córdoba,954900.0,2026-04-18,12,30000,11000,0,0,0,3000,3,0,2,4,5,0,0,0,0,0,0,0
9952,1947,Córdoba,1952325.0,2025-12-11,14,368000,639000,43000,13000,32000,10000,1,7,4,5,1,0,0,0,0,0,0,0
1927,1973,Rosario,1735025.0,2026-03-23,32,399000,159000,8000,58000,27000,39000,4,4,4,5,2,0,0,0,0,0,0,0
1839,1974,CABA,1083050.0,2026-04-21,55,56000,48000,2000,10000,7000,18000,1,0,3,4,7,0,0,0,0,0,0,0
10069,1988,Rosario,343100.0,2024-08-31,21,2000,5000,15000,2000,7000,27000,1,0,2,2,9,0,0,1,0,0,0,0
11031,1950,GBA,1217475.0,2025-05-21,6,26000,10000,0,2000,1000,1000,1,0,1,3,5,0,0,0,0,0,0,0
10821,1978,CABA,1427825.0,2025-02-06,22,182000,33000,2000,0,4000,42000,6,1,4,5,7,0,0,0,0,0,0,0
10401,1976,Rosario,658150.0,2025-09-04,7,1000,5000,3000,0,0,9000,1,0,0,3,3,0,0,0,0,0,1,0
4095,1971,CABA,928750.0,2024-09-11,24,167000,64000,34000,49000,37000,116000,8,3,4,6,7,0,0,0,0,0,0,0
5324,1981,GBA,1457325.0,2026-01-19,18,173000,118000,27000,46000,43000,15000,5,3,5,6,5,0,0,0,0,0,0,0
1012,1952,CABA,1545575.0,2025-02-18,19,523000,134000,14000,37000,7000,169000,4,2,8,10,7,0,0,0,0,0,0,0
3865,1977,Rosario,524525.0,2025-04-30,4,2000,10000,13000,6000,12000,30000,1,1,3,2,8,0,0,0,0,0,0,1
3732,1955,Córdoba,1318750.0,2025-02-04,17,393000,239000,69000,90000,0,69000,6,7,5,9,4,0,0,0,0,0,0,0
454,1980,CABA,1737700.0,2024-11-14,14,824000,162000,32000,42000,32000,43000,2,4,11,11,6,0,0,0,0,0,0,0
269,1963,GBA,1168925.0,2024-11-16,3,777000,163000,51000,0,30000,122000,6,4,4,7,9,0,0,0,0,0,0,0
5907,1952,Córdoba,836100.0,2024-11-03,71,8000,8000,0,0,0,2000,1,0,1,2,8,0,0,0,0,0,0,0
5687,1980,CABA,2042550.0,2024-09-23,29,563000,774000,31000,28000,50000,187000,1,7,7,12,3,0,0,0,0,0,0,0
6963,1947,CABA,1936425.0,2026-03-05,23,675000,400000,45000,15000,11000,11000,1,5,2,10,1,0,0,0,0,1,0,0
2814,1976,Córdoba,764000.0,2025-06-27,97,9000,5000,5000,4000,1000,7000,1,0,1,3,7,0,0,0,0,0,0,0
10340,1984,CABA,879900.0,2024-11-13,30,75000,141000,39000,43000,12000,187000,6,1,6,5,8,0,0,0,0,0,0,0
7736,1986,CABA,562950.0,2024-10-22,68,11000,12000,2000,2000,7000,27000,2,1,2,2,5,0,0,1,0,0,0,1
10140,1983,GBA,1753075.0,2025-09-28,8,1308000,396000,0,23000,0,0,1,7,5,4,3,0,1,0,1,0,0,0
5596,1956,Rosario,1470525.0,2025-10-12,9,513000,154000,0,19000,14000,28000,1,2,9,9,6,0,0,0,0,0,0,0
8749,1984,CABA,930875.0,2026-02-01,55,20000,9000,6000,4000,2000,20000,1,1,1,2,4,0,0,0,0,0,0,0
11112,1966,CABA,1767825.0,2024-12-03,9,736000,279000,76000,82000,114000,190000,6,6,5,8,3,0,0,0,0,0,0,0
5491,1951,Córdoba,1183800.0,2025-04-11,7,172000,112000,0,8000,12000,15000,4,1,6,5,7,0,0,0,0,0,0,0
5250,1943,Córdoba,,2025-10-30,11,532000,490000,126000,164000,126000,126000,1,5,5,11,1,0,0,0,0,1,0,1
5031,1974,CABA,2078625.0,2024-09-22,20,777000,731000,137000,39000,35000,114000,1,9,5,11,2,0,0,0,0,1,0,1
796,1965,Rosario,1504025.0,2024-10-23,27,584000,212000,8000,46000,44000,177000,3,4,11,8,8,0,0,0,0,0,0,0
2118,1964,Rosario,1572625.0,2025-09-10,22,166000,96000,107000,119000,75000,59000,3,2,7,8,4,0,0,0,0,0,0,0
8566,1961,GBA,814575.0,2026-06-15,23,5000,3000,0,0,0,1000,1,0,1,2,7,0,0,0,0,0,0,0
9750,1961,GBA,1608125.0,2025-02-07,32,731000,353000,12000,78000,60000,73000,5,3,10,5,7,0,0,0,0,0,0,0
4706,1966,CABA,867600.0,2025-04-27,86,29000,5000,1000,0,0,5000,1,0,1,3,5,0,0,0,0,0,0,0
4084,1975,CABA,1523350.0,2026-01-17,5,224000,155000,93000,192000,155000,54000,2,4,6,11,4,0,0,0,0,0,0,0
9964,1979,CABA,1545625.0,2025-08-07,13,162000,100000,30000,55000,50000,27000,1,2,4,8,4,0,0,0,0,0,0,0
3919,1976,Córdoba,1807725.0,2025-03-11,18,960000,883000,38000,50000,0,0,1,6,5,8,3,1,0,0,0,0,0,1
450,1958,Córdoba,1057875.0,2025-07-12,64,67000,80000,11000,17000,15000,80000,3,4,1,4,3,0,0,0,0,0,0,0
6349,1987,Córdoba,1544675.0,2025-07-06,23,621000,414000,48000,78000,73000,85000,1,4,8,6,5,0,0,0,0,0,0,0
2174,1954,CABA,1158600.0,2026-03-08,94,11000,6000,1000,2000,1000,6000,2,1,1,2,5,0,0,0,0,0,0,0
7901,1971,Córdoba,852725.0,2025-11-06,69,9000,5000,1000,2000,1000,4000,1,0,0,3,4,0,0,0,0,0,0,0
3852,1961,Córdoba,1872025.0,2025-03-08,1,505000,270000,27000,36000,72000,54000,4,2,9,12,5,0,0,0,0,0,0,0
4385,1981,GBA,900950.0,2025-05-31,7,23000,15000,2000,0,0,7000,2,0,3,3,6,0,0,0,0,0,0,0
10968,1969,CABA,1443275.0,2024-11-23,14,266000,300000,8000,65000,21000,44000,4,8,8,6,6,0,0,0,0,0,0,0
5081,1967,Rosario,1195525.0,2025-10-20,72,9000,16000,6000,6000,0,10000,1,0,1,3,8,0,0,0,0,0,0,0
2868,1949,GBA,662950.0,2025-04-08,57,20000,28000,3000,3000,1000,2000,3,0,2,3,8,0,0,0,0,0,0,1
701,1971,CABA,1842275.0,2025-11-06,2,707000,250000,43000,85000,21000,73000,2,2,6,8,2,0,0,1,0,0,0,0
8372,1974,CABA,860525.0,2025-07-01,14,3000,7000,2000,6000,3000,9000,1,0,1,2,7,0,0,0,0,0,0,0
5290,1964,GBA,1038775.0,2025-08-14,73,220000,33000,0,3000,0,23000,5,1,5,5,8,0,0,0,0,0,0,0
1763,1988,CABA,2191975.0,2025-07-27,15,1259000,815000,148000,97000,172000,33000,1,11,7,10,4,1,0,1,0,1,0,1
9451,1965,CABA,1838450.0,2024-11-25,19,811000,428000,137000,99000,76000,107000,3,4,10,9,7,0,0,0,0,0,0,0
5956,1948,GBA,1126800.0,2025-10-16,15,144000,99000,2000,7000,2000,30000,5,1,6,4,8,0,0,0,0,0,0,0
6387,1976,GBA,1304750.0,2026-05-08,14,42000,17000,0,0,0,18000,3,1,2,3,5,0,0,1,0,0,0,0
7124,1968,CABA,924925.0,2025-02-01,23,43000,12000,0,8000,4000,27000,5,1,2,4,5,0,0,0,0,0,0,0
10505,1960,Córdoba,1827825.0,2025-12-26,7,741000,154000,9000,50000,19000,28000,1,4,3,7,2,0,0,0,0,0,0,0
1381,1982,GBA,962825.0,2026-01-28,81,172000,115000,0,16000,3000,18000,5,1,6,5,8,0,0,0,0,0,0,1
8852,1976,CABA,1526600.0,2024-08-31,24,387000,342000,45000,0,126000,180000,5,4,8,11,6,0,0,0,0,0,0,0
2831,1976,CABA,1960400.0,2026-06-27,23,453000,279000,38000,188000,38000,183000,2,7,7,10,3,0,0,0,0,0,0,0
6404,1969,CABA,1472925.0,2025-03-24,21,151000,89000,7000,0,7000,28000,5,1,4,6,5,0,0,0,0,0,0,0
1459,1966,GBA,1726575.0,2024-11-07,14,666000,124000,8000,69000,35000,26000,1,3,5,5,3,0,0,0,0,0,0,0
2292,1985,CABA,558175.0,2025-08-02,78,5000,8000,0,2000,4000,5000,1,0,1,3,5,0,0,0,0,0,0,0
2677,1956,CABA,1152425.0,2025-03-31,34,72000,68000,4000,65000,24000,8000,5,1,3,6,4,0,0,0,0,0,0,0
6202,1960,CABA,1584525.0,2024-10-05,12,571000,142000,50000,33000,50000,159000,4,5,4,13,2,0,0,0,0,0,0,0
7462,1954,CABA,562675.0,2024-11-24,21,68000,226000,157000,51000,0,68000,3,2,10,4,9,0,0,0,0,0,0,0
10560,1980,GBA,920050.0,2026-06-16,77,16000,2000,0,0,1000,1000,1,0,1,3,5,0,0,0,0,0,0,0
4303,1957,GBA,170875.0,2024-12-08,23,107000,12000,2000,2000,2000,12000,0,0,0,1,20,0,0,0,0,0,0,0
2986,1976,CABA,769300.0,2026-03-12,18,7000,4000,1000,2000,2000,4000,1,0,1,2,6,0,0,0,0,0,0,0
3129,1983,CABA,752400.0,2026-05-22,74,5000,11000,5000,12000,3000,9000,1,0,2,3,6,0,0,0,0,0,0,0
4580,1969,CABA,1893975.0,2025-10-25,27,1394000,708000,91000,89000,22000,182000,1,7,9,9,5,1,0,1,0,1,0,1
4427,1995,Rosario,2081425.0,2024-09-18,28,536000,590000,107000,38000,27000,67000,1,10,5,12,6,0,0,1,0,1,1,1
1509,1958,GBA,2111500.0,2025-01-04,25,152000,103000,54000,106000,27000,81000,0,9,9,4,5,1,1,0,1,1,0,1
6181,1950,Rosario,1305075.0,2024-07-31,18,488000,238000,108000,56000,21000,28000,1,7,8,11,6,0,0,0,0,0,0,0
1343,1968,CABA,1463850.0,2024-09-26,27,368000,68000,0,38000,24000,88000,6,2,8,6,7,0,0,0,0,0,0,0
1523,1973,CABA,1476025.0,2026-05-07,66,69000,15000,2000,2000,2000,6000,2,0,2,4,5,0,0,0,0,0,0,0
1987,1987,Rosario,526575.0,2025-09-25,15,1000,11000,3000,19000,10000,15000,2,0,2,3,6,0,0,0,0,0,0,0
4637,1954,GBA,1865925.0,2025-05-18,30,960000,464000,0,146000,64000,16000,1,9,6,9,3,1,0,0,0,0,0,0
4507,1952,CABA,1805700.0,2024-11-27,3,631000,491000,14000,30000,28000,56000,1,7,6,8,3,0,0,0,0,0,0,0
850,1968,CABA,1764150.0,2025-10-06,16,381000,215000,28000,84000,28000,21000,2,5,6,9,3,0,0,0,0,0,0,0
8799,1984,GBA,954375.0,2025-09-23,97,70000,69000,3000,2000,6000,3000,3,1,3,4,7,0,0,0,0,0,0,0
7912,1978,CABA,953400.0,2025-04-22,37,8000,27000,20000,0,15000,33000,2,1,3,2,8,0,0,1,0,0,0,0
7093,1985,CABA,499650.0,2025-11-14,12,3000,5000,2000,0,6000,6000,1,0,0,3,7,0,0,0,0,0,0,0
3629,1978,CABA,963925.0,2024-12-19,92,76000,31000,4000,4000,3000,27000,2,1,3,3,7,0,0,0,0,0,0,0
1626,1973,GBA,896500.0,2026-05-19,7,15000,8000,2000,4000,0,20000,2,1,1,2,5,0,0,1,0,0,0,1
8969,1977,CABA,1796375.0,2025-01-16,8,548000,422000,112000,0,31000,28000,4,5,5,11,3,0,0,0,0,0,0,0
1584,1977,CABA,1036075.0,2026-04-01,28,171000,171000,19000,25000,7000,89000,6,1,8,5,8,0,0,0,0,0,0,0
10755,1976,Rosario,592950.0,2025-09-02,91,6000,14000,7000,15000,3000,36000,3,1,3,2,7,0,0,0,0,0,0,0
3969,1974,Córdoba,1075450.0,2025-11-01,8,35000,17000,6000,7000,4000,64000,1,2,2,2,5,0,0,0,0,0,0,0
6729,1988,CABA,1716375.0,2024-08-10,13,456000,832000,118000,75000,19000,38000,1,5,4,11,3,0,0,0,0,0,0,0
675,1973,Córdoba,1300850.0,2025-05-17,38,146000,93000,13000,7000,0,73000,5,2,4,5,7,0,0,0,0,0,0,0
8387,1957,CABA,1078500.0,2025-01-05,29,134000,76000,0,6000,8000,11000,1,1,4,5,6,0,0,0,0,0,0,0
7998,1958,CABA,702175.0,2024-12-11,33,53000,17000,0,13000,8000,21000,3,2,2,2,7,0,0,0,0,0,0,0
1109,1982,Córdoba,689750.0,2025-04-23,7,6000,5000,0,0,0,1000,1,0,1,2,7,0,0,0,0,0,0,0
378,1971,CABA,1313275.0,2024-12-30,22,283000,151000,72000,51000,112000,125000,2,2,7,10,6,0,0,0,0,0,0,0
1446,1956,Córdoba,2160600.0,2026-04-05,20,387000,569000,45000,89000,68000,68000,1,9,6,12,1,0,0,0,0,0,0,0
2574,1977,GBA,1549900.0,2025-01-31,21,1050000,144000,0,0,12000,24000,3,4,6,8,5,1,1,0,1,0,0,1
387,1976,Rosario,187500.0,2024-11-13,92,6000,11000,1000,11000,16000,16000,1,0,2,3,8,0,0,0,0,0,0,0
10475,1970,Córdoba,,2025-04-01,3,187000,65000,20000,26000,5000,14000,2,2,4,6,5,0,0,0,0,0,0,0
10084,1972,CABA,610850.0,2026-05-18,19,3000,8000,0,20000,2000,17000,2,1,2,2,7,0,0,0,0,0,0,0
1232,1982,GBA,1750950.0,2025-10-25,20,587000,348000,54000,71000,54000,130000,1,4,4,8,2,0,0,0,0,0,0,0
8870,1984,CABA,879900.0,2024-11-13,17,75000,141000,39000,43000,12000,187000,6,1,6,5,8,0,0,0,0,0,0,1
2861,1983,CABA,601800.0,2025-04-16,97,9000,6000,0,3000,1000,4000,1,0,1,2,8,0,0,0,0,0,0,0
8602,1964,CABA,1748300.0,2025-06-12,21,412000,153000,105000,150000,172000,57000,2,6,7,11,4,0,0,0,0,0,0,0
10619,1994,CABA,2388225.0,2024-12-03,27,770000,890000,27000,250000,29000,24000,1,3,7,7,3,0,0,0,0,1,0,1
8029,1988,Córdoba,2256175.0,2026-04-29,23,1184000,352000,16000,21000,32000,16000,1,4,3,7,1,1,0,0,1,1,0,1
9274,1961,Córdoba,2023750.0,2025-03-28,21,525000,112000,147000,219000,147000,63000,1,7,6,9,2,1,0,0,0,0,0,0
9771,1988,Rosario,583275.0,2024-10-05,10,104000,101000,15000,24000,20000,5000,6,1,5,5,9,0,0,0,0,0,0,0
5074,1986,Córdoba,701800.0,2025-07-08,34,30000,10000,0,2000,0,5000,1,0,1,3,7,0,0,0,0,0,0,0
10160,1956,Córdoba,1273575.0,2025-06-21,31,31000,7000,0,2000,0,6000,1,0,1,3,5,0,0,0,0,0,0,0
6355,1978,CABA,1108975.0,2026-06-17,4,20000,14000,3000,7000,0,1000,3,0,2,4,3,0,0,0,0,0,0,0
2315,1960,CABA,1460025.0,2026-04-20,99,10000,11000,29000,17000,0,29000,1,2,1,2,4,0,0,0,0,0,0,0
87,1981,Rosario,693325.0,2025-08-26,79,0,5000,2000,26000,7000,17000,2,0,2,3,7,0,0,0,0,0,0,0
10001,1985,Rosario,187500.0,2024-08-01,58,5000,17000,14000,13000,17000,34000,4,1,2,3,9,0,0,0,0,0,0,0
7725,1965,Rosario,1920000.0,2026-03-08,27,173000,255000,71000,35000,26000,81000,1,4,4,7,1,0,0,0,0,0,0,0
9145,1972,CABA,1812600.0,2025-04-06,29,604000,470000,161000,123000,26000,94000,2,9,5,6,2,0,0,0,0,0,0,0
4725,1950,GBA,1265400.0,2026-04-13,10,30000,25000,1000,0,2000,9000,1,1,1,4,2,0,0,0,0,0,0,0
528,1978,CABA,1645475.0,2024-11-29,3,267000,701000,165000,149000,38000,63000,1,4,5,10,3,0,0,0,0,0,0,0
6019,1971,GBA,928150.0,2026-03-30,33,45000,9000,4000,4000,3000,7000,1,2,1,2,6,0,0,1,0,0,0,1
4530,1948,Córdoba,1960675.0,2024-10-24,28,972000,595000,26000,180000,19000,138000,3,7,3,10,3,1,0,0,0,0,0,1
2324,1972,CABA,1926100.0,2025-10-27,15,625000,242000,34000,50000,38000,76000,2,11,7,11,4,0,0,1,0,0,0,0
6661,1974,CABA,1686125.0,2024-08-12,23,757000,217000,80000,29000,80000,11000,5,6,9,12,6,0,0,0,0,0,0,0
9699,1966,CABA,1681800.0,2025-12-21,14,357000,271000,28000,28000,35000,14000,3,2,6,12,5,0,0,0,0,0,0,0
6343,1959,CABA,1995575.0,2026-03-31,12,835000,380000,73000,114000,73000,43000,1,9,6,7,2,0,0,0,1,0,0,0
3009,1962,GBA,1791750.0,2025-07-09,30,1462000,128000,0,0,16000,160000,1,3,5,6,6,0,1,0,1,1,0,1
5830,1972,GBA,2171425.0,2024-09-12,32,899000,838000,102000,133000,102000,40000,1,6,5,10,2,0,0,0,0,0,0,1
2694,1967,CABA,1066600.0,2026-03-18,58,21000,3000,0,0,0,0,1,0,1,3,6,0,0,0,0,0,0,0
6504,1975,Rosario,494725.0,2025-11-20,27,2000,9000,6000,28000,5000,28000,3,1,2,3,5,0,0,1,0,0,0,0
3635,1962,GBA,1314925.0,2026-05-07,15,492000,37000,0,7000,0,42000,3,3,6,8,5,0,0,0,0,0,0,0
9888,1969,CABA,1717375.0,2026-06-25,21,458000,356000,50000,106000,81000,40000,1,4,4,7,2,0,0,0,0,0,0,0
2461,1955,Córdoba,1278100.0,2025-12-18,92,26000,11000,1000,0,1000,4000,2,0,1,3,3,0,0,0,0,0,0,0
2285,1954,Córdoba,915850.0,2025-05-28,84,213000,76000,3000,4000,9000,30000,3,2,5,5,7,0,0,0,0,0,0,0
8890,1971,GBA,1645200.0,2026-05-30,8,155000,80000,7000,13000,7000,10000,3,1,5,5,6,0,0,0,0,0,0,0
5057,1961,Córdoba,1544850.0,2025-09-14,21,264000,188000,47000,54000,47000,11000,2,4,4,10,2,0,0,0,0,0,0,0
5824,1972,GBA,864450.0,2026-04-11,16,7000,1000,0,0,0,0,1,0,1,2,6,0,0,0,0,0,0,0
1665,1964,GBA,1603500.0,2025-09-23,10,1459000,61000,15000,0,0,215000,5,5,2,6,5,0,1,1,0,1,0,1
8216,1972,Córdoba,1344025.0,2025-10-11,14,158000,76000,7000,13000,0,71000,6,4,4,3,5,0,0,0,0,0,0,0
10177,1954,CABA,1801775.0,2025-02-14,22,531000,300000,138000,150000,69000,150000,3,4,5,8,2,0,0,0,0,0,0,0
6722,1954,GBA,1760525.0,2026-06-28,28,479000,136000,14000,75000,28000,35000,3,3,10,7,6,0,0,0,0,0,0,0
7842,1968,CABA,901625.0,2025-03-31,75,18000,34000,2000,10000,7000,3000,3,0,3,3,8,0,0,0,0,0,0,0
7010,1965,Rosario,1773100.0,2026-04-07,5,635000,254000,152000,132000,114000,76000,1,6,6,7,3,0,0,0,0,1,0,0
232,1965,CABA,1538975.0,2025-07-17,8,279000,88000,14000,32000,83000,34000,1,2,4,10,3,0,0,0,0,0,0,0
4050,1966,Córdoba,1240125.0,2026-06-21,63,42000,29000,20000,12000,16000,8000,1,1,2,4,3,0,0,0,0,0,0,0
5796,1963,CABA,1935925.0,2025-11-26,19,560000,442000,44000,29000,21000,29000,1,5,4,13,1,0,0,0,0,1,0,0
9423,1979,Córdoba,819125.0,2026-02-23,95,13000,17000,3000,7000,3000,3000,2,0,2,4,5,0,0,0,0,0,0,0
10377,1958,Córdoba,1167300.0,2025-06-06,1,170000,97000,12000,24000,6000,88000,3,1,6,5,6,0,0,0,0,0,0,0
10699,1985,CABA,1108050.0,2026-06-16,17,46000,40000,0,3000,0,3000,2,0,3,3,8,0,0,0,0,0,0,0
3924,1965,GBA,1447800.0,2026-03-17,23,801000,80000,0,0,0,35000,5,3,8,12,5,0,0,0,1,0,0,0
2535,1978,Córdoba,2202425.0,2024-08-18,30,163000,480000,126000,0,0,75000,1,5,6,8,9,1,0,0,1,1,0,1
5892,1980,CABA,874200.0,2025-04-10,97,158000,45000,2000,8000,6000,2000,7,2,3,5,7,0,0,0,0,0,0,0
8086,1959,CABA,1056075.0,2025-12-11,32,48000,2000,0,0,0,5000,2,0,2,3,7,0,0,0,0,0,0,0
1876,1990,CABA,473225.0,2025-02-16,86,32000,8000,4000,23000,0,18000,1,0,1,4,6,0,0,0,0,0,0,0
313,1968,CABA,1836375.0,2025-10-28,19,901000,757000,163000,186000,61000,20000,1,5,6,10,3,0,0,0,1,0,0,0
3182,1973,GBA,1171350.0,2026-03-31,69,96000,79000,1000,7000,1000,79000,6,1,5,3,8,0,0,1,0,0,0,1
1371,1976,CABA,1998525.0,2026-06-28,8,123000,266000,30000,227000,164000,174000,1,4,2,9,1,0,0,0,0,0,0,0
6616,1975,CABA,1487025.0,2025-10-23,11,178000,85000,66000,71000,3000,58000,2,3,3,8,2,0,0,0,0,0,0,0
9706,1974,GBA,789000.0,2025-06-24,10,62000,20000,0,4000,1000,7000,2,1,2,3,8,0,0,0,0,0,0,0
9579,1959,GBA,844050.0,2025-07-07,21,53000,34000,0,2000,1000,16000,3,2,2,2,8,0,0,0,0,0,0,0
954,1960,Rosario,553075.0,2026-03-27,23,3000,24000,7000,34000,3000,31000,1,1,2,3,5,0,0,0,0,0,0,0
11013,1987,CABA,1690125.0,2025-03-31,12,336000,282000,54000,184000,28000,54000,1,8,2,6,1,0,0,0,0,0,0,0
5231,1974,Rosario,1147350.0,2026-02-27,60,27000,7000,2000,0,2000,13000,1,0,1,3,5,0,0,0,0,0,0,0
5731,1983,Córdoba,677500.0,2025-04-05,19,12000,13000,0,2000,0,10000,1,0,1,3,7,0,0,0,0,0,0,0
8070,1973,GBA,1355550.0,2026-03-01,99,199000,31000,12000,3000,12000,7000,1,3,3,5,3,0,0,0,0,0,0,0
626,1951,CABA,821775.0,2025-03-09,8,22000,12000,2000,0,2000,5000,1,0,1,3,4,0,0,0,0,0,0,0
2431,1990,CABA,455550.0,2024-12-31,89,12000,19000,6000,12000,4000,14000,1,0,2,3,8,0,0,0,0,0,0,0
9543,1985,CABA,499650.0,2025-11-14,17,3000,5000,2000,0,6000,6000,1,0,0,3,7,0,0,0,0,0,0,0
624,1984,Córdoba,472250.0,2024-11-10,83,6000,1000,2000,7000,4000,15000,1,1,0,2,6,0,0,1,0,0,0,1
7118,1957,CABA,1845075.0,2024-08-01,18,833000,363000,26000,52000,80000,174000,2,5,9,6,6,0,0,1,0,0,0,1
9119,1950,CABA,1522625.0,2025-12-05,9,208000,76000,17000,36000,17000,38000,2,3,3,7,2,0,0,0,0,0,0,0
5207,1963,GBA,1334450.0,2024-09-24,16,489000,152000,6000,8000,6000,132000,10,4,9,6,8,0,0,0,0,0,0,1
1907,1950,Córdoba,1578000.0,2024-09-28,13,965000,279000,41000,54000,69000,69000,5,4,8,9,7,0,0,0,0,0,0,1
2541,1976,CABA,600675.0,2025-06-09,23,14000,11000,0,11000,7000,5000,2,0,2,3,8,0,0,0,0,0,0,0
9925,1981,GBA,991625.0,2025-05-25,82,127000,56000,1000,0,1000,31000,3,2,4,3,7,0,0,1,0,0,0,0
1361,1974,Córdoba,2064600.0,2025-06-04,4,1076000,103000,91000,29000,68000,68000,1,4,3,8,1,0,0,0,1,1,0,1
965,1971,CABA,1390875.0,2024-11-13,4,235000,164000,49000,50000,65000,27000,4,3,7,7,6,0,0,0,0,0,0,0
