monto,hora_del_dia,dispositivo,antiguedad_cuenta_dias,ubicacion_nueva,n_tx_ultimas_24h,n_tx_ultimos_7d,intentos_pin_fallidos_24h,categoria_comercio,dia_de_la_semana,monto_vs_promedio_cliente,es_fraude
6806.21,19,mobile_android,549,False,1,7,2,transferencia_p2p,mar,0.86,0
1729.14,14,mobile_android,358,False,1,4,0,supermercado,jue,1.11,0
3285.96,18,mobile_ios,1154,False,1,6,0,supermercado,vie,0.77,0
2884.62,18,mobile_ios,903,True,0,7,0,gastronomia,lun,0.32,0
15592.07,18,mobile_android,1175,False,0,6,0,vestimenta,vie,2.05,0
1387.12,14,mobile_android,1132,False,1,3,0,viajes,dom,1.31,0
500.62,21,mobile_android,1222,False,1,3,0,supermercado,lun,1.31,0
537.12,19,web,648,False,3,10,1,supermercado,vie,1.01,0
5744.58,13,mobile_android,3011,True,0,4,0,viajes,mar,1.58,0
3705.36,12,web,910,False,1,4,0,vestimenta,sab,0.31,0
23792.76,16,mobile_ios,390,False,2,6,0,gastronomia,lun,1.55,0
5890.1,21,mobile_android,1079,False,3,7,0,supermercado,sab,1.0,0
1497.97,13,mobile_android,689,False,3,4,0,supermercado,vie,0.2,0
2271.56,18,mobile_android,1383,False,1,5,1,juegos_online,mie,0.94,0
2639.82,11,mobile_ios,837,False,1,4,0,gastronomia,mar,1.43,0
970.41,8,mobile_ios,2171,False,2,6,0,vestimenta,mie,1.53,0
1431.36,15,mobile_android,773,False,2,7,0,cripto,sab,0.26,0
6646.83,12,mobile_android,593,True,2,5,0,supermercado,vie,1.14,0
7680.33,23,web,684,False,0,3,0,gastronomia,mar,0.94,0
1523.53,16,mobile_android,1994,False,2,6,0,supermercado,vie,1.25,0
5204.71,12,mobile_ios,246,False,0,7,1,gastronomia,dom,0.84,0
18850.63,20,mobile_android,506,True,1,9,0,viajes,lun,0.07,0
1363.88,19,mobile_android,733,False,1,4,0,cripto,mar,0.54,0
5433.34,21,mobile_android,685,False,1,8,0,supermercado,lun,0.66,0
6498.13,16,mobile_android,2424,False,1,6,0,supermercado,dom,1.17,0
9346.58,19,mobile_ios,730,False,2,4,1,transferencia_p2p,mar,0.82,0
3656.67,23,mobile_android,1307,False,1,8,0,electronicos,vie,0.62,0
3530.4,19,mobile_android,1493,False,1,3,0,cripto,dom,1.03,0
12157.15,18,mobile_ios,368,False,0,5,0,supermercado,sab,0.98,0
1827.41,16,mobile_ios,671,False,2,3,0,viajes,lun,0.94,0
6383.94,0,mobile_ios,296,False,1,5,0,supermercado,jue,0.77,0
3612.28,22,mobile_ios,1081,False,0,2,0,supermercado,vie,0.78,0
408.94,20,mobile_ios,1048,False,1,5,0,gastronomia,mie,0.9,0
1017.78,21,mobile_android,559,False,0,4,0,supermercado,sab,0.77,0
1298.79,21,web,494,False,3,9,0,supermercado,lun,0.84,0
1377.99,17,mobile_android,984,False,3,5,0,gastronomia,mie,1.36,0
402.34,13,mobile_ios,827,False,1,5,0,viajes,sab,0.88,0
583.24,11,mobile_android,639,False,0,2,0,supermercado,dom,0.95,0
1191.08,10,mobile_android,966,False,0,3,0,gastronomia,vie,0.73,0
3110.95,15,mobile_android,677,False,1,4,0,supermercado,vie,1.13,0
10112.66,13,mobile_android,1032,False,0,4,0,supermercado,dom,0.18,0
2310.03,20,mobile_ios,1126,False,1,2,0,vestimenta,vie,1.17,0
1503.3,21,mobile_android,46,False,2,5,1,electronicos,jue,1.23,1
5167.85,21,mobile_android,3460,False,1,6,0,supermercado,dom,0.26,0
5885.47,0,web,1555,False,1,8,0,transferencia_p2p,lun,0.13,0
5067.08,19,mobile_ios,112,False,2,8,0,supermercado,jue,1.19,0
18290.08,23,mobile_android,628,False,3,10,0,electronicos,sab,1.4,0
337.89,12,mobile_ios,862,False,0,7,0,gastronomia,jue,0.79,0
9056.5,11,mobile_android,314,False,2,8,0,juegos_online,lun,0.8,0
5375.96,12,mobile_ios,596,False,0,5,0,electronicos,mar,1.21,0
37263.88,12,mobile_android,1954,False,3,6,0,supermercado,sab,0.46,0
3386.62,14,mobile_ios,611,False,2,6,0,transferencia_p2p,sab,1.11,0
11940.9,23,mobile_android,1168,False,2,3,1,supermercado,jue,0.99,0
2376.53,23,mobile_android,1375,False,2,7,0,gastronomia,lun,1.1,0
6254.97,12,mobile_ios,1852,False,1,3,0,gastronomia,mie,0.47,0
16938.72,22,mobile_ios,2020,False,1,5,0,vestimenta,sab,0.83,0
2451.26,15,mobile_ios,553,False,3,7,1,gastronomia,lun,0.23,0
1785.87,11,mobile_android,924,False,1,3,0,gastronomia,jue,0.96,0
5796.91,12,mobile_ios,912,False,2,6,0,supermercado,vie,1.44,0
1836.18,20,web,353,False,2,8,0,electronicos,mar,0.85,0
8727.88,19,mobile_ios,674,False,1,9,0,viajes,vie,1.09,0
4180.66,10,mobile_ios,2229,False,3,7,0,electronicos,mie,0.05,0
5407.32,23,mobile_android,1549,False,1,7,0,electronicos,mar,1.33,0
2900.19,20,mobile_android,810,False,3,13,0,vestimenta,mie,1.82,0
3987.02,18,mobile_ios,1507,False,0,6,0,vestimenta,sab,1.4,0
4453.05,22,mobile_ios,399,False,0,5,0,transferencia_p2p,jue,1.58,0
350.81,21,mobile_android,378,False,1,6,1,supermercado,mie,1.51,0
916.76,20,web,663,False,1,6,1,supermercado,sab,1.27,0
2087.68,19,mobile_android,1645,False,1,4,0,vestimenta,vie,1.09,0
4325.3,21,mobile_android,688,False,0,5,0,viajes,mie,1.59,1
1857.58,8,mobile_android,1149,False,1,4,0,transferencia_p2p,dom,0.52,0
1575.93,19,mobile_android,97,False,1,3,1,supermercado,lun,0.12,0
14174.33,23,mobile_android,1030,False,1,5,0,vestimenta,mie,1.09,0
6205.88,19,mobile_android,1482,False,1,6,1,supermercado,vie,0.91,0
1608.74,19,mobile_ios,403,False,0,2,0,gastronomia,mie,1.08,0
1165.11,20,mobile_android,2055,False,2,6,0,juegos_online,sab,1.09,0
2226.85,12,mobile_ios,3605,False,3,11,0,supermercado,dom,0.82,0
2650.65,12,mobile_ios,1310,False,1,2,0,vestimenta,dom,1.6,0
2529.11,20,web,1665,False,3,5,0,supermercado,dom,0.8,0
1030.31,13,mobile_android,505,False,0,4,1,electronicos,jue,0.8,0
3671.23,11,mobile_android,1530,False,2,6,0,supermercado,vie,0.7,0
2628.85,22,mobile_android,1763,True,0,3,0,cripto,vie,1.3,0
344.64,14,mobile_ios,699,False,2,6,0,supermercado,vie,0.71,0
1799.61,12,mobile_android,2328,False,2,2,0,gastronomia,mar,0.87,0
8319.91,8,mobile_ios,620,False,0,5,0,vestimenta,mie,1.04,0
1198.58,14,mobile_android,746,True,1,8,0,supermercado,jue,0.87,0
1130.01,1,mobile_android,35,False,0,3,0,electronicos,mie,2.15,1
3938.75,20,mobile_ios,86,False,1,6,0,viajes,lun,1.15,0
1000.36,12,mobile_android,1423,False,0,3,1,transferencia_p2p,dom,1.16,0
1585.22,15,mobile_android,508,False,3,10,0,vestimenta,vie,1.04,0
9847.33,23,mobile_android,668,False,1,7,0,electronicos,dom,0.91,0
4015.84,12,mobile_ios,856,False,0,6,0,supermercado,jue,1.64,0
4580.13,12,mobile_android,954,False,2,5,0,supermercado,sab,1.32,0
10681.2,20,mobile_android,887,False,1,7,1,viajes,dom,0.28,0
1748.34,21,mobile_android,795,False,1,7,0,juegos_online,sab,1.79,0
15295.29,12,mobile_ios,1583,False,1,5,0,gastronomia,dom,1.38,0
3852.25,21,mobile_ios,577,False,0,3,0,electronicos,vie,1.32,0
3538.02,14,mobile_android,1119,False,2,6,0,supermercado,mar,1.1,0
2380.88,15,mobile_android,704,False,0,7,0,vestimenta,jue,1.36,0
22517.66,21,mobile_android,469,False,0,4,0,electronicos,jue,1.4,0
7326.09,13,mobile_android,1225,False,1,10,0,juegos_online,sab,1.25,0
692.36,17,mobile_android,209,False,1,9,2,transferencia_p2p,mie,1.31,0
1893.22,15,mobile_ios,573,False,1,4,0,supermercado,mar,1.66,0
3081.66,14,mobile_ios,1234,False,0,3,0,gastronomia,dom,0.55,0
4656.16,13,mobile_ios,1199,False,1,6,0,transferencia_p2p,vie,1.09,0
6162.28,13,mobile_android,298,True,2,10,0,gastronomia,mie,1.17,0
2844.6,21,mobile_ios,349,False,0,1,0,electronicos,sab,0.65,0
1353.98,11,mobile_android,217,False,1,4,0,transferencia_p2p,sab,0.58,0
2820.97,20,mobile_android,286,False,3,7,0,supermercado,mie,0.67,0
488.88,10,mobile_ios,1507,False,4,7,1,electronicos,lun,0.87,0
886.46,19,mobile_ios,277,False,2,7,1,supermercado,mie,1.42,0
10836.33,12,web,1117,False,1,3,0,supermercado,dom,0.66,0
990.47,21,mobile_ios,1075,False,1,4,0,gastronomia,jue,1.84,0
1153.83,19,mobile_ios,1967,False,2,6,0,vestimenta,dom,0.87,0
5247.33,9,mobile_android,1448,False,2,5,1,supermercado,vie,1.39,0
4664.17,12,mobile_ios,642,False,3,8,1,gastronomia,jue,0.44,0
3299.46,11,web,3010,False,3,4,1,vestimenta,mie,1.31,0
1761.89,10,web,968,False,1,4,1,supermercado,mar,0.68,0
5935.27,20,web,641,False,1,4,0,electronicos,mar,1.19,0
2391.06,12,mobile_android,410,False,0,6,0,vestimenta,mie,0.49,0
3935.75,20,mobile_android,1691,False,2,3,1,supermercado,jue,1.49,0
10109.41,12,mobile_android,363,False,1,6,0,gastronomia,sab,1.01,0
2117.55,20,mobile_android,215,False,2,10,0,vestimenta,mar,1.24,0
9784.28,11,mobile_android,477,False,1,8,1,supermercado,dom,1.25,0
1400.21,21,web,981,False,2,7,0,supermercado,sab,1.1,0
4291.2,18,mobile_android,608,False,5,9,0,supermercado,vie,0.89,0
11478.79,20,mobile_ios,1361,False,0,7,0,juegos_online,sab,1.18,0
2684.04,22,mobile_ios,1275,False,0,4,0,cripto,mie,1.37,0
3094.35,11,mobile_android,1921,False,1,6,0,gastronomia,vie,0.82,0
1888.45,11,mobile_android,788,False,3,8,0,viajes,sab,0.76,0
3981.88,18,mobile_ios,1408,False,0,2,2,vestimenta,mie,1.04,0
14497.15,8,mobile_ios,537,False,0,3,0,gastronomia,vie,0.47,0
533.3,12,mobile_android,1264,False,1,7,0,electronicos,mar,1.3,0
2117.35,10,mobile_ios,693,False,1,7,0,gastronomia,jue,1.14,0
1601.37,19,mobile_android,444,False,1,5,0,juegos_online,mie,0.94,0
2746.23,0,mobile_ios,496,False,0,4,0,electronicos,sab,0.75,0
6321.6,20,web,319,False,1,7,0,electronicos,mar,1.17,0
626.46,15,mobile_ios,699,False,3,7,1,vestimenta,jue,1.19,0
7489.26,9,mobile_ios,1285,False,1,5,0,cripto,lun,0.79,0
2396.42,20,mobile_ios,579,False,2,5,1,supermercado,sab,0.85,0
3067.29,13,mobile_ios,1301,False,0,4,0,gastronomia,jue,0.58,0
16001.74,14,mobile_android,1437,False,1,1,2,gastronomia,jue,1.64,0
505.81,21,web,572,False,0,1,0,supermercado,vie,1.23,0
3833.95,22,mobile_ios,703,False,0,6,0,viajes,vie,1.07,0
3870.02,12,mobile_android,1115,True,1,3,0,gastronomia,mie,1.03,0
7006.96,19,mobile_android,1209,False,0,4,3,vestimenta,dom,1.18,0
2290.57,20,web,557,False,0,5,0,supermercado,dom,0.36,0
1863.7,19,mobile_ios,932,False,1,8,1,vestimenta,sab,1.35,0
1474.57,19,mobile_android,624,False,1,9,0,gastronomia,mie,0.79,0
5333.11,13,mobile_ios,638,False,1,3,0,transferencia_p2p,lun,1.1,0
2874.83,10,web,1480,False,2,5,0,gastronomia,dom,0.82,0
779.98,19,mobile_android,1140,False,0,4,0,juegos_online,lun,0.76,0
3277.3,20,web,484,False,0,6,0,gastronomia,sab,0.74,0
698.02,22,mobile_ios,340,False,1,3,1,supermercado,mar,0.96,0
6267.63,10,mobile_android,1616,False,0,6,0,electronicos,lun,0.05,0
3392.49,21,mobile_ios,978,False,2,5,0,viajes,dom,1.74,0
2496.9,18,mobile_android,826,False,0,6,0,supermercado,sab,1.08,0
5914.27,13,mobile_android,1891,False,0,3,0,supermercado,dom,1.09,0
839.62,12,mobile_ios,301,False,0,2,0,supermercado,dom,0.91,0
2940.09,11,mobile_ios,2136,False,2,7,0,supermercado,sab,1.55,0
16391.31,13,mobile_android,697,False,1,7,0,vestimenta,vie,0.83,0
1766.52,9,mobile_ios,1164,False,2,5,2,juegos_online,mie,1.05,0
3463.71,8,web,702,False,1,8,0,gastronomia,lun,1.59,0
906.25,17,mobile_ios,1675,False,0,4,1,electronicos,jue,0.48,0
2789.49,10,mobile_android,212,False,0,0,1,transferencia_p2p,dom,1.07,0
2117.51,12,mobile_android,900,False,1,3,0,supermercado,dom,0.66,0
8717.23,14,mobile_ios,1550,False,3,7,1,supermercado,sab,0.32,0
4014.24,12,mobile_android,685,False,0,7,0,supermercado,vie,0.74,0
7578.37,12,mobile_android,1601,False,2,7,0,gastronomia,jue,1.56,0
1714.9,19,mobile_android,1911,False,5,8,0,supermercado,vie,0.49,0
2954.15,21,mobile_android,1165,False,0,4,0,supermercado,vie,1.5,0
3222.51,11,mobile_ios,1005,False,1,4,0,supermercado,vie,0.46,0
1028.09,20,mobile_android,2335,False,2,9,0,supermercado,mar,1.79,0
368.23,14,mobile_ios,683,False,1,10,0,supermercado,jue,0.69,0
4545.91,20,mobile_ios,1475,False,1,6,1,vestimenta,vie,1.5,0
11301.49,22,mobile_android,1070,False,0,3,1,gastronomia,lun,0.31,0
5441.17,22,mobile_ios,468,False,0,4,0,viajes,lun,1.09,0
3225.91,21,mobile_android,586,False,1,4,0,viajes,dom,1.33,0
4550.9,19,web,1279,False,1,4,0,cripto,vie,1.28,0
3241.31,12,mobile_ios,788,False,2,6,1,supermercado,dom,0.85,0
619.43,18,mobile_ios,1290,False,1,5,0,supermercado,sab,0.82,0
4346.17,19,mobile_android,847,False,0,0,0,gastronomia,dom,1.33,0
2271.37,13,web,858,False,1,7,0,vestimenta,lun,1.24,0
5915.33,19,mobile_android,767,False,1,7,0,supermercado,lun,1.14,0
4834.06,14,mobile_ios,822,False,2,7,0,juegos_online,vie,0.1,0
1078.45,19,mobile_ios,621,False,0,9,0,vestimenta,jue,0.59,0
8838.09,20,mobile_android,726,False,0,6,0,supermercado,vie,1.55,0
1591.47,22,mobile_ios,2062,False,1,7,0,cripto,mie,1.22,0
2127.72,13,mobile_ios,758,False,0,2,0,gastronomia,vie,0.55,0
1751.09,21,mobile_ios,1694,False,0,4,0,supermercado,jue,0.74,0
16460.51,21,web,636,False,0,7,0,gastronomia,mie,1.26,0
8094.28,18,mobile_android,2724,False,2,11,0,supermercado,lun,1.25,0
3942.9,11,mobile_android,922,False,1,3,0,vestimenta,jue,1.17,0
15511.62,13,web,1062,False,2,5,0,gastronomia,dom,0.94,0
648.49,21,mobile_android,228,False,1,8,0,cripto,mie,1.29,0
10781.74,11,mobile_ios,371,False,3,10,0,vestimenta,vie,0.55,0
22611.4,12,mobile_android,1853,False,0,7,0,gastronomia,lun,0.83,0
2326.07,0,mobile_ios,1174,False,0,8,0,gastronomia,mar,1.17,0
6574.19,13,mobile_ios,1112,False,2,7,0,cripto,mar,1.24,0
14862.78,10,mobile_android,300,False,1,5,0,supermercado,lun,1.52,0
8485.59,9,mobile_android,704,False,2,6,0,transferencia_p2p,mie,0.97,0
13741.24,14,mobile_android,470,False,1,3,0,gastronomia,sab,0.75,0
8505.91,11,mobile_android,1497,False,1,5,0,electronicos,vie,1.7,0
14782.31,20,mobile_ios,369,False,0,6,1,supermercado,vie,0.72,0
1526.84,23,mobile_android,1387,False,3,4,0,supermercado,vie,0.67,0
1783.23,21,mobile_android,2759,False,0,6,0,gastronomia,mar,0.92,0
2427.78,19,mobile_ios,827,False,2,5,1,vestimenta,mie,1.2,0
3314.24,12,mobile_android,1284,False,3,6,2,juegos_online,sab,1.11,0
1699.36,20,mobile_android,1057,False,1,3,0,gastronomia,dom,0.95,0
4100.22,12,mobile_ios,1405,False,1,9,0,juegos_online,jue,0.38,0
3251.79,9,mobile_android,1482,False,1,5,0,electronicos,sab,0.78,0
2369.72,22,mobile_android,942,False,2,6,0,electronicos,mie,1.24,0
7361.47,21,mobile_android,543,False,0,8,0,gastronomia,mar,0.7,0
13745.67,9,mobile_android,2725,False,1,8,0,vestimenta,sab,0.37,0
5405.5,21,mobile_ios,897,False,1,3,0,vestimenta,lun,1.92,0
6330.13,21,mobile_ios,1875,False,0,2,0,electronicos,mar,1.14,0
3790.51,20,mobile_ios,913,False,1,5,0,electronicos,dom,0.54,0
1345.22,10,mobile_ios,532,False,0,3,0,supermercado,lun,1.21,0
2144.17,16,mobile_ios,1733,False,1,6,0,vestimenta,vie,0.78,0
7857.6,17,mobile_ios,1213,False,2,7,1,supermercado,mar,1.21,0
2556.48,22,mobile_android,874,False,1,8,0,cripto,mie,1.7,0
9703.0,17,web,120,False,1,2,0,vestimenta,sab,0.67,0
1114.18,11,mobile_android,613,False,1,4,0,juegos_online,sab,1.6,0
1807.89,23,web,123,False,1,6,0,transferencia_p2p,vie,0.52,0
6405.68,12,mobile_android,87,False,3,7,0,gastronomia,jue,0.92,0
5640.19,19,mobile_ios,1513,False,1,5,0,transferencia_p2p,dom,1.28,0
2076.66,11,mobile_android,1739,False,0,3,0,supermercado,dom,1.18,0
8659.1,19,mobile_android,1123,False,2,12,0,supermercado,mie,1.71,0
16235.27,18,mobile_ios,667,False,0,6,0,electronicos,lun,1.07,0
2561.43,9,mobile_android,1194,False,1,5,0,gastronomia,vie,1.21,0
3195.84,14,web,498,False,3,9,0,supermercado,mie,1.12,0
20000.0,19,web,728,False,2,10,1,supermercado,vie,3.19,1
9087.22,14,mobile_ios,344,False,1,4,1,gastronomia,sab,0.83,0
3040.24,11,mobile_ios,1074,False,2,6,0,vestimenta,dom,1.04,0
662.42,12,mobile_ios,771,False,0,2,0,electronicos,sab,0.79,0
3776.23,19,mobile_ios,973,False,0,2,0,gastronomia,jue,0.81,0
11311.43,21,mobile_ios,800,False,1,5,0,vestimenta,mie,0.89,0
848.11,11,mobile_android,543,False,1,8,0,viajes,jue,1.53,0
1764.15,20,mobile_ios,245,False,1,7,1,supermercado,sab,1.2,0
5156.09,11,mobile_ios,3251,False,1,6,0,supermercado,sab,0.41,0
6364.87,18,mobile_android,1260,False,1,5,0,gastronomia,vie,0.41,0
14890.06,12,web,1289,False,4,10,0,supermercado,mar,0.77,0
4360.6,15,mobile_ios,1907,False,0,7,0,supermercado,mie,1.55,0
5451.18,14,mobile_ios,208,False,1,5,0,vestimenta,sab,0.54,0
6349.14,23,mobile_ios,467,False,0,5,0,gastronomia,lun,0.82,0
13920.63,18,mobile_ios,5,True,1,8,0,transferencia_p2p,lun,2.93,1
1451.78,14,mobile_android,1124,False,1,8,0,gastronomia,dom,0.55,0
532.99,15,mobile_android,2214,False,1,6,0,vestimenta,sab,1.35,0
3786.94,20,mobile_android,705,False,2,3,0,transferencia_p2p,sab,1.38,0
1271.7,17,mobile_ios,783,False,1,4,0,viajes,sab,1.55,0
566.89,14,mobile_android,1564,False,2,9,0,supermercado,lun,0.86,0
1411.37,11,mobile_ios,588,False,1,3,1,supermercado,dom,1.46,0
5116.42,20,mobile_android,1382,False,1,5,0,supermercado,dom,1.6,0
3569.21,13,mobile_ios,901,False,0,5,0,supermercado,mar,1.34,0
16844.49,19,mobile_ios,2276,False,0,3,0,supermercado,mar,1.37,0
761.18,20,mobile_ios,2292,False,2,3,0,vestimenta,sab,1.4,0
14932.82,12,mobile_android,1420,False,1,4,0,supermercado,vie,0.78,0
2779.0,13,mobile_android,1909,False,2,4,1,viajes,lun,1.0,0
1337.7,13,mobile_android,1450,False,1,5,0,supermercado,mie,1.38,0
1264.11,18,mobile_android,1722,False,1,8,0,supermercado,sab,0.81,0
10068.6,22,mobile_ios,589,True,1,3,0,cripto,vie,1.05,0
3881.5,17,mobile_ios,376,False,0,6,0,vestimenta,sab,1.05,0
4149.59,19,mobile_android,1534,False,2,5,0,cripto,jue,0.41,0
3556.66,12,mobile_android,999,False,0,1,0,supermercado,mie,0.56,0
824.24,20,mobile_android,1580,False,2,3,0,vestimenta,sab,1.3,0
10186.12,19,mobile_ios,457,False,0,1,0,vestimenta,vie,0.84,0
648.31,10,mobile_ios,872,False,0,3,0,gastronomia,mar,1.9,0
8608.71,9,mobile_ios,962,False,2,6,0,supermercado,dom,0.89,0
2219.98,23,mobile_android,991,False,4,11,0,transferencia_p2p,vie,0.62,0
3018.21,12,mobile_android,350,False,4,7,1,electronicos,lun,1.94,1
9297.71,12,mobile_android,474,False,0,3,0,supermercado,vie,1.22,0
3013.19,20,mobile_android,868,False,0,2,0,supermercado,mie,1.14,0
3996.26,0,web,384,True,6,9,1,gastronomia,sab,1.58,1
11272.25,12,mobile_ios,348,False,1,4,0,supermercado,vie,1.27,0
5227.04,17,mobile_ios,1104,False,0,4,0,supermercado,lun,1.19,0
1859.67,20,mobile_ios,295,False,0,4,1,juegos_online,lun,1.19,0
2463.99,12,mobile_android,2429,False,3,7,0,supermercado,lun,1.1,0
613.55,22,mobile_android,279,False,1,4,0,transferencia_p2p,mie,0.38,0
4307.9,11,mobile_android,479,False,2,9,0,juegos_online,mie,1.41,0
7463.1,11,web,520,False,1,5,0,electronicos,dom,0.78,0
1365.0,23,mobile_ios,640,False,0,3,0,vestimenta,dom,0.89,0
1706.82,21,mobile_android,532,False,0,2,0,vestimenta,vie,1.27,0
18232.06,9,mobile_android,2546,False,0,4,0,supermercado,jue,1.44,0
1783.13,13,mobile_android,548,True,1,3,0,juegos_online,lun,0.94,0
765.57,9,mobile_android,893,False,1,5,1,juegos_online,mar,1.11,0
3989.89,12,mobile_ios,318,False,1,4,0,transferencia_p2p,mar,0.05,0
3231.28,10,mobile_ios,608,False,3,8,0,cripto,vie,0.58,0
12934.11,17,mobile_android,1992,False,2,3,3,supermercado,vie,1.13,0
7999.1,22,mobile_android,1273,False,1,6,0,gastronomia,dom,1.7,0
1579.95,20,mobile_android,812,False,0,3,0,supermercado,vie,1.45,0
1550.36,22,mobile_ios,435,False,2,4,1,gastronomia,dom,0.97,0
1710.36,12,mobile_ios,402,False,2,3,0,supermercado,vie,1.15,0
1943.84,20,mobile_android,1488,False,1,5,0,supermercado,jue,0.81,0
12917.06,13,mobile_android,1066,False,1,4,0,vestimenta,vie,1.14,0
1722.01,21,mobile_android,751,False,0,7,0,supermercado,jue,1.27,0
3895.51,19,web,583,False,1,5,0,supermercado,vie,1.01,0
5507.4,0,mobile_ios,1112,False,0,5,0,gastronomia,lun,1.65,0
838.6,22,web,1068,False,1,4,1,supermercado,mar,0.93,0
524.81,21,web,1873,False,0,3,1,juegos_online,mie,0.84,0
2894.9,19,mobile_android,1333,False,0,7,0,supermercado,sab,1.46,0
1309.92,18,mobile_ios,1018,False,1,5,1,supermercado,mie,0.56,0
5681.34,12,mobile_android,577,True,0,6,0,supermercado,mie,0.8,0
1357.99,22,mobile_android,1673,False,4,9,0,gastronomia,sab,0.93,0
5713.37,1,web,1092,True,5,8,0,transferencia_p2p,vie,2.13,1
39614.55,11,mobile_android,1842,False,1,2,0,transferencia_p2p,sab,0.9,0
5369.41,18,mobile_android,780,False,2,3,1,supermercado,vie,0.18,0
11313.92,13,mobile_android,1752,False,1,6,1,gastronomia,dom,0.84,0
1450.33,20,mobile_android,1433,False,2,5,0,viajes,dom,1.25,0
8999.45,10,mobile_android,724,False,1,10,0,viajes,mie,1.38,0
1226.03,11,mobile_ios,229,False,3,6,0,electronicos,vie,1.52,1
2335.77,13,mobile_android,293,False,2,6,0,gastronomia,mie,1.33,0
4711.19,21,mobile_android,2218,False,1,2,1,transferencia_p2p,jue,1.71,0
6099.48,14,mobile_android,1261,False,1,1,0,electronicos,lun,1.35,0
4676.58,13,mobile_android,1316,False,1,6,0,electronicos,mar,0.47,0
9997.23,12,web,823,False,1,6,0,supermercado,mie,0.58,0
1349.05,8,mobile_android,1937,True,1,4,0,gastronomia,lun,1.14,0
4000.53,12,mobile_ios,650,False,0,4,0,supermercado,mie,1.49,0
4826.17,11,mobile_ios,1451,False,0,5,0,vestimenta,sab,2.02,0
889.07,17,mobile_android,917,False,3,7,0,gastronomia,lun,1.38,0
25860.83,17,mobile_android,851,False,0,5,0,supermercado,mar,1.49,0
3609.07,10,mobile_android,2121,False,1,5,0,vestimenta,vie,1.18,0
2620.04,21,mobile_ios,1159,True,0,4,0,vestimenta,lun,1.16,0
2072.54,12,web,1032,False,0,6,0,vestimenta,lun,0.66,0
3093.94,18,web,1483,False,1,4,0,supermercado,mar,0.57,0
4321.32,5,mobile_android,715,False,4,7,0,cripto,lun,2.76,1
11259.55,19,mobile_ios,2093,False,1,3,0,gastronomia,dom,0.32,0
5177.11,18,mobile_ios,667,False,1,2,0,vestimenta,jue,1.32,0
1380.5,21,mobile_android,1894,False,2,6,0,supermercado,lun,0.82,0
1422.88,13,web,563,False,1,5,0,vestimenta,dom,0.91,0
17524.16,12,web,982,False,4,5,0,supermercado,sab,1.09,0
2307.32,21,mobile_ios,294,False,0,7,0,vestimenta,jue,0.83,0
5688.15,21,web,442,False,1,7,1,vestimenta,sab,0.41,0
966.43,10,mobile_ios,268,False,1,3,0,electronicos,mar,0.49,0
15929.84,8,mobile_android,172,False,1,2,0,supermercado,sab,1.34,0
8487.11,15,mobile_android,333,False,2,5,0,supermercado,mar,1.04,0
1297.21,0,mobile_android,1567,False,1,6,0,viajes,vie,1.21,0
6933.7,22,web,1587,False,0,2,1,gastronomia,sab,0.66,0
1281.24,12,mobile_ios,334,False,0,4,0,supermercado,sab,1.27,0
1305.82,22,mobile_android,898,False,0,3,0,viajes,jue,1.22,0
724.53,20,mobile_ios,1117,False,0,4,0,supermercado,dom,0.92,0
15347.46,21,mobile_android,712,False,4,8,0,viajes,mie,1.22,0
4713.78,10,mobile_ios,1136,False,1,2,0,supermercado,sab,1.28,0
736.53,7,mobile_ios,864,False,2,6,0,supermercado,mie,0.9,0
6490.89,20,mobile_ios,273,False,0,6,0,viajes,sab,0.83,0
5527.4,20,web,658,True,2,6,0,viajes,lun,0.75,0
6459.86,18,mobile_ios,265,False,1,5,0,supermercado,jue,1.44,0
914.2,22,web,1145,False,1,4,0,transferencia_p2p,dom,0.53,0
1702.98,0,mobile_ios,1785,False,0,4,0,gastronomia,sab,0.22,0
8576.61,19,mobile_android,1678,False,1,7,0,supermercado,sab,1.2,0
6940.39,16,mobile_android,599,False,0,1,1,transferencia_p2p,sab,0.88,0
1966.38,12,mobile_android,1358,False,1,4,0,gastronomia,jue,0.51,0
2192.71,11,mobile_android,511,False,1,6,0,juegos_online,mie,1.43,0
7142.33,18,mobile_android,1374,False,3,6,0,gastronomia,dom,1.03,0
3805.54,16,mobile_android,499,False,0,2,0,supermercado,vie,1.06,0
1391.18,10,mobile_android,913,False,0,2,0,supermercado,lun,1.11,0
5510.49,19,mobile_android,655,False,2,6,1,juegos_online,jue,1.06,0
1233.45,11,mobile_ios,1498,False,1,5,0,transferencia_p2p,dom,0.05,0
