vuelo_id,aerolinea,ciudad_origen,ciudad_destino,pais_origen,tipo_ruta,clase_servicio,mes,dia_semana,duracion_vuelo_min,distancia_km,retraso_salida_min,retraso_llegada_min,cancelado,causa_retraso,precio_boleto_usd,ocupacion_pct,num_pasajeros,satisfaccion_cliente,puntualidad_historica_pct
VL10899,Sky Airline,Bogotá,Medellín,Colombia,Doméstica,Económica,7,Lunes,50,580,25,45,False,Aeropuerto,64.8,53.3,96,3.5,76.3
VL10249,Copa Airlines,Bogotá,Quito,Colombia,Internacional,Económica,9,Miércoles,85,1000,0,0,False,,79.91,92.7,167,4.1,80.7
VL12152,Sky Airline,Buenos Aires,Lima,Argentina,Internacional,Económica,8,Jueves,253,3000,66,84,False,Tripulación,371.24,88.3,159,,74.6
VL10733,Aeroméxico,Medellín,Ciudad Mx,Colombia,Internacional,Económica,9,Sábado,284,3400,0,0,False,,431.88,64.3,116,4.1,75.6
VL12752,LATAM,Santiago,Lima,Chile,Internacional,Económica,7,Sábado,192,2400,8,0,False,,119.69,87.6,158,,79.5
VL10461,LATAM,Cancún,Bogotá,México,Internacional,Económica,11,Lunes,247,3500,0,3,False,,436.61,78.3,141,3.3,78.7
VL12710,LATAM,Ciudad Mx,Miami,México,Internacional,Ejecutiva,9,Domingo,174,2100,26,14,False,Aeropuerto,310.81,78.8,173,2.8,78.0
VL12945,Avianca,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,3,Sábado,139,1600,13,10,False,,403.74,99.5,219,3.6,72.1
VL12664,Copa Airlines,Santiago,São Paulo,Chile,Internacional,Económica,8,Sábado,194,2700,29,27,False,Clima,293.07,79.4,143,3.7,85.2
VL10072,Avianca,Bogotá,Medellín,Colombia,Doméstica,Económica,3,Jueves,47,580,26,34,False,Mecánico,87.94,82.7,149,2.2,73.5
VL10183,Avianca,Lima,Santiago,Perú,Internacional,Primera,11,Sábado,195,2400,0,0,False,,984.82,75.2,226,,70.8
VL11998,Volaris,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,10,Miércoles,63,580,0,3,False,,229.29,85.5,188,5.0,68.3
VL12361,Avianca,Lima,Buenos Aires,Perú,Internacional,Económica,12,Jueves,237,3100,0,1,False,,232.48,67.3,121,3.2,72.5
VL10888,Copa Airlines,Ciudad Mx,Cancún,México,Doméstica,Económica,11,Martes,135,1600,76,78,False,Mecánico,132.08,80.2,144,,81.2
VL10711,Volaris,Santiago,São Paulo,Chile,Internacional,Económica,6,Domingo,232,2700,24,21,False,Tripulación,352.27,86.2,155,2.5,66.9
VL12603,Copa Airlines,Bogotá,Miami,Colombia,Internacional,Económica,1,Sábado,318,3800,9,6,False,,506.75,67.4,121,3.5,83.5
VL10197,Sky Airline,Lima,Santiago,Perú,Internacional,Ejecutiva,4,Domingo,193,2400,10,14,False,,730.09,64.5,142,3.7,76.3
VL12447,Copa Airlines,Santiago,Lima,Chile,Internacional,Ejecutiva,10,Jueves,203,2400,0,0,False,,587.72,64.4,142,3.8,83.0
VL12673,Avianca,Santiago,Lima,Chile,Internacional,Económica,5,Domingo,174,2400,0,1,False,,337.37,84.5,152,3.1,72.5
VL10491,Copa Airlines,Cancún,Bogotá,México,Internacional,Económica,5,Lunes,265,3500,0,0,False,,207.37,76.0,137,3.6,84.8
VL11756,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,11,Martes,76,650,0,0,False,,30.84,87.7,158,5.0,79.4
VL10653,LATAM,Ciudad Mx,Miami,México,Internacional,Económica,11,Martes,166,2100,0,0,False,,199.72,60.0,108,4.0,81.6
VL10727,LATAM,Ciudad Mx,Miami,México,Internacional,Económica,2,Martes,161,2100,8,6,False,,155.03,93.2,168,2.9,79.2
VL12147,Sky Airline,Ciudad Mx,Bogotá,México,Internacional,Ejecutiva,9,Jueves,255,3200,0,0,False,,392.65,83.5,184,4.0,73.5
VL10123,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Primera,1,Domingo,137,1600,0,9,False,,569.35,100.0,300,4.2,75.4
VL12153,Volaris,Bogotá,Quito,Colombia,Internacional,Primera,5,Jueves,98,1000,0,2,False,,303.93,83.1,249,4.8,68.3
VL10758,Aeroméxico,Lima,Santiago,Perú,Internacional,Primera,6,Martes,236,2400,0,1,False,,948.47,64.7,194,3.9,78.4
VL10617,Sky Airline,Bogotá,Miami,Colombia,Internacional,Económica,2,Domingo,306,3800,0,0,False,,338.17,80.4,145,4.1,72.2
VL11561,Avianca,Santiago,Lima,Chile,Internacional,Económica,6,Domingo,186,2400,25,25,False,Clima,273.96,80.4,145,3.8,71.5
VL12629,LATAM,Ciudad Mx,Bogotá,México,Internacional,Económica,7,Jueves,250,3200,0,6,False,,420.27,84.3,152,3.7,78.0
VL11468,Viva Air,Lima,Santiago,Perú,Internacional,Económica,1,Sábado,228,2400,0,0,False,,161.79,90.6,163,2.8,67.0
VL12310,Avianca,Medellín,Ciudad Mx,Colombia,Internacional,Económica,10,Lunes,266,3400,0,0,False,,289.31,75.5,136,5.0,71.9
VL10685,Aeroméxico,Santiago,São Paulo,Chile,Internacional,Económica,9,Jueves,214,2700,0,10,False,,369.04,79.1,142,4.4,75.5
VL10561,Volaris,Santiago,Lima,Chile,Internacional,Económica,12,Lunes,176,2400,0,10,False,,175.36,88.5,159,3.9,71.7
VL11370,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,8,Jueves,70,650,0,0,False,,81.43,87.6,158,3.8,76.7
VL10764,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,4,Domingo,56,580,60,70,False,Clima,200.47,82.9,182,4.0,78.7
VL10106,Volaris,Ciudad Mx,Bogotá,México,Internacional,Económica,2,Martes,256,3200,19,27,False,Clima,312.68,82.1,148,2.5,71.0
VL10695,LATAM,Santiago,São Paulo,Chile,Internacional,Ejecutiva,2,Viernes,214,2700,2,0,False,,,100.0,220,4.4,77.7
VL12467,Sky Airline,Bogotá,Medellín,Colombia,Doméstica,Económica,10,Sábado,53,580,0,5,False,,53.47,92.3,166,4.9,75.5
VL11266,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,3,Viernes,211,3200,0,0,False,,244.65,82.1,148,4.6,79.8
VL12632,LATAM,Bogotá,Medellín,Colombia,Doméstica,Económica,2,Sábado,86,580,0,0,False,,44.16,86.3,155,3.7,80.8
VL12422,Viva Air,Ciudad Mx,Miami,México,Internacional,Económica,9,Domingo,162,2100,26,46,False,Operacional,176.05,56.1,101,3.9,64.9
VL10772,Avianca,Ciudad Mx,Cancún,México,Doméstica,Económica,12,Martes,152,1600,0,9,False,,104.01,80.4,145,2.1,75.9
VL12526,Copa Airlines,Santiago,Lima,Chile,Internacional,Económica,11,Lunes,212,2400,0,0,False,,254.9,79.6,143,3.1,82.0
VL12811,Viva Air,Cancún,Bogotá,,Internacional,Económica,12,Domingo,245,3500,0,0,False,,236.09,99.2,179,3.8,68.0
VL10154,Aeroméxico,Cartagena,Bogotá,Colombia,Doméstica,Económica,4,Martes,69,650,0,0,False,,,100.0,180,3.5,75.1
VL11932,Viva Air,Santiago,São Paulo,Chile,Internacional,Económica,6,Martes,192,2700,0,22,False,,255.3,84.1,151,4.1,67.4
VL11661,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Económica,5,Lunes,266,3400,36,38,False,Aeropuerto,347.65,76.5,138,,79.8
VL10717,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,6,Miércoles,72,650,73,68,False,Operacional,73.61,67.3,121,2.6,78.0
VL12166,LATAM,Cancún,Bogotá,México,Internacional,Económica,11,Lunes,281,3500,0,7,False,,425.34,86.3,155,4.5,77.2
VL11632,Volaris,Cancún,Bogotá,México,Internacional,Económica,12,Martes,272,3500,0,0,False,,277.19,71.9,129,2.1,71.5
VL10357,Avianca,Santiago,São Paulo,Chile,Internacional,Económica,1,Martes,227,2700,19,17,False,Aeropuerto,286.21,90.4,163,2.7,70.1
VL10787,Aeroméxico,Ciudad Mx,Bogotá,México,Internacional,Ejecutiva,7,Martes,228,3200,39,45,False,Mecánico,476.03,74.6,164,3.9,75.1
VL12678,Volaris,Ciudad Mx,Cancún,México,Doméstica,Económica,1,Viernes,116,1600,50,33,False,Tripulación,104.32,82.3,148,1.5,68.0
VL12743,Viva Air,Ciudad Mx,Cancún,México,Doméstica,Económica,3,Domingo,150,1600,1,0,False,,182.87,89.8,162,4.0,62.1
VL12057,Avianca,Ciudad Mx,Bogotá,México,Internacional,Económica,8,Domingo,235,3200,0,0,False,,367.61,100.0,180,3.1,73.0
VL10310,Volaris,Lima,Buenos Aires,Perú,Internacional,Económica,12,Miércoles,265,3100,0,9,True,,,74.9,135,3.1,68.2
VL12146,Copa Airlines,Lima,Buenos Aires,Perú,Internacional,Económica,10,Jueves,253,3100,3,0,False,,251.91,66.0,119,5.0,82.9
VL11307,Copa Airlines,Bogotá,Quito,Colombia,Internacional,Económica,11,Miércoles,77,1000,32,37,False,Clima,89.53,59.5,107,,82.2
VL12064,Volaris,Bogotá,Medellín,Colombia,Doméstica,Primera,11,Lunes,56,580,0,1,False,,331.71,64.7,194,3.9,70.3
VL10127,LATAM,Lima,Santiago,Perú,Internacional,Económica,2,Viernes,196,2400,0,3,False,,129.93,78.1,141,3.6,79.4
VL12638,LATAM,Guadalajara,Ciudad Mx,México,Doméstica,Económica,5,Viernes,47,550,0,1,False,,30.0,80.1,144,4.3,79.1
VL12539,Aeroméxico,Ciudad Mx,Miami,México,Internacional,Ejecutiva,10,Sábado,184,2100,0,0,False,,438.94,70.3,155,3.6,77.2
VL10659,Sky Airline,Santiago,São Paulo,Chile,Internacional,Económica,1,Sábado,232,2700,0,4,False,,200.98,96.7,174,1.8,73.4
VL11941,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Económica,9,Sábado,278,3800,0,3,False,,527.98,93.7,169,2.3,77.1
VL12489,Sky Airline,Ciudad Mx,Bogotá,,Internacional,Económica,8,Viernes,256,3200,71,61,False,Operacional,299.01,80.3,145,2.8,71.8
VL11517,Sky Airline,Lima,Santiago,Perú,Internacional,Económica,4,Viernes,189,2400,0,2,False,,183.82,63.0,113,3.2,71.4
VL10676,LATAM,Ciudad Mx,Cancún,México,Doméstica,Económica,2,Domingo,141,1600,0,0,False,,243.41,84.8,153,3.7,78.9
VL11697,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Económica,7,Viernes,129,1600,64,75,False,Operacional,147.53,63.2,114,1.6,73.5
VL11530,Avianca,Bogotá,Miami,Colombia,Internacional,Económica,5,Sábado,317,3800,0,4,False,,251.97,78.6,141,2.6,72.3
VL10664,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Ejecutiva,8,Miércoles,130,1600,0,0,False,,389.66,100.0,220,5.0,72.9
VL12455,LATAM,Ciudad Mx,Cancún,México,Doméstica,Económica,12,Lunes,142,1600,19,23,False,Clima,152.94,96.2,173,3.4,81.1
VL10043,Aeroméxico,Guadalajara,Ciudad Mx,México,Doméstica,Económica,1,Miércoles,59,550,0,11,False,,50.44,75.2,135,3.2,75.2
VL10456,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,10,Jueves,51,580,0,0,False,,57.74,83.6,150,4.0,74.0
VL12520,Sky Airline,Buenos Aires,Lima,Argentina,Internacional,Económica,10,Sábado,226,3000,0,0,False,,310.5,87.4,157,3.1,71.9
VL11958,LATAM,Cancún,Bogotá,México,Internacional,Económica,4,Viernes,261,3500,0,9,False,,281.28,89.3,161,3.6,77.7
VL12319,Aeroméxico,Ciudad Mx,Bogotá,México,Internacional,Económica,11,Domingo,237,3200,0,1,False,,279.76,74.7,134,2.9,77.0
VL11352,Aeroméxico,Lima,Buenos Aires,Perú,Internacional,Económica,2,Lunes,256,3100,0,4,False,,253.33,85.8,154,3.3,75.4
VL10987,Aeroméxico,Lima,Buenos Aires,Perú,Internacional,Económica,7,Miércoles,241,3100,59,45,False,Operacional,211.0,70.7,127,3.3,75.7
VL12684,LATAM,Bogotá,Miami,Colombia,Internacional,Económica,2,Domingo,271,3800,0,12,False,,,77.4,139,3.2,75.8
VL10201,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Económica,5,Jueves,53,580,0,0,False,,38.36,84.6,152,3.9,74.4
VL11418,Avianca,Lima,Buenos Aires,Perú,Internacional,Económica,8,Jueves,277,3100,0,1,False,,270.46,66.1,119,,71.7
VL11372,LATAM,Bogotá,Quito,Colombia,Internacional,Económica,12,Viernes,91,1000,0,0,False,,85.84,82.8,149,3.6,78.8
VL11545,Volaris,Lima,Buenos Aires,Perú,Internacional,Económica,7,Jueves,253,3100,9,3,False,,268.52,71.7,129,3.4,67.1
VL12389,Sky Airline,Buenos Aires,Lima,Argentina,Internacional,Económica,9,Jueves,258,3000,17,11,False,Aeropuerto,393.08,79.2,143,2.3,74.4
VL12950,LATAM,Bogotá,Quito,Colombia,Internacional,Económica,2,Domingo,103,1000,0,0,False,,111.89,87.5,158,3.2,77.9
VL12951,LATAM,Buenos Aires,Lima,Argentina,Internacional,Ejecutiva,9,Martes,214,3000,0,0,False,,871.13,77.8,171,5.0,84.1
VL12412,Volaris,Lima,Buenos Aires,Perú,Internacional,Económica,8,Lunes,263,3100,0,0,False,,421.5,85.9,155,3.5,69.1
VL11003,LATAM,Buenos Aires,Lima,Argentina,Internacional,Ejecutiva,8,Viernes,220,3000,13,11,False,,831.25,57.5,126,4.6,78.5
VL12689,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,4,Sábado,276,3200,0,0,False,,363.24,83.8,151,4.1,83.0
VL12616,Sky Airline,Ciudad Mx,Bogotá,México,Internacional,Primera,3,Miércoles,242,3200,3,0,False,,,76.3,229,4.6,73.7
VL10206,Sky Airline,Ciudad Mx,Cancún,México,Doméstica,Económica,4,Viernes,127,1600,3,11,False,,115.96,92.1,166,3.3,72.2
VL12587,Aeroméxico,Cancún,Bogotá,México,Internacional,Ejecutiva,9,Lunes,261,3500,6,2,False,,1052.12,97.7,215,,76.8
VL10535,LATAM,Guadalajara,Ciudad Mx,,Doméstica,Económica,12,Jueves,63,550,0,1,False,,84.13,86.8,156,4.3,78.6
VL11183,Avianca,Guadalajara,Ciudad Mx,México,Doméstica,Ejecutiva,5,Jueves,55,550,8,6,False,,156.16,100.0,220,2.7,72.4
VL10365,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,6,Viernes,246,3200,7,3,False,,232.79,89.2,161,2.6,82.0
VL12696,Aeroméxico,Cancún,Bogotá,México,Internacional,Primera,9,Jueves,274,3500,0,0,False,,893.88,79.9,240,4.8,73.8
VL12747,Viva Air,Ciudad Mx,Cancún,México,Doméstica,Económica,12,Lunes,154,1600,105,94,False,Clima,94.19,78.5,141,3.3,63.8
VL11897,Avianca,Santiago,Lima,Chile,Internacional,Económica,2,Martes,211,2400,0,0,False,,217.17,78.5,141,4.5,71.9
VL12851,Viva Air,Santiago,Lima,Chile,Internacional,Económica,2,Domingo,225,2400,39,16,False,Aeropuerto,166.58,91.7,165,3.2,64.5
VL11320,Copa Airlines,Santiago,Lima,Chile,Internacional,Económica,9,Viernes,183,2400,21,5,False,Clima,159.09,63.9,115,2.8,80.3
VL10643,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Ejecutiva,3,Martes,288,3800,10,0,False,,1088.89,45.3,100,5.0,75.4
VL10275,Volaris,Medellín,Ciudad Mx,Colombia,Internacional,Económica,9,Miércoles,266,3400,0,7,False,,290.75,97.0,175,4.6,70.6
VL10688,LATAM,Ciudad Mx,Miami,México,Internacional,Económica,1,Jueves,169,2100,15,14,False,,,62.8,113,3.5,76.9
VL11017,Sky Airline,Santiago,São Paulo,Chile,Internacional,Económica,5,Miércoles,234,2700,2,15,False,,246.61,74.5,134,2.9,74.1
VL11494,Volaris,Santiago,São Paulo,Chile,Internacional,Ejecutiva,9,Viernes,228,2700,0,0,False,,561.62,61.9,136,3.6,67.2
VL11150,LATAM,Buenos Aires,Lima,Argentina,Internacional,Ejecutiva,5,Domingo,238,3000,18,12,False,Clima,738.62,90.9,200,5.0,78.4
VL11763,Avianca,Medellín,Ciudad Mx,Colombia,Internacional,Económica,3,Martes,277,3400,0,1,False,,378.25,72.7,131,4.2,73.8
VL10746,Copa Airlines,Ciudad Mx,Bogotá,México,Internacional,Económica,7,Sábado,289,3200,16,13,False,Tripulación,370.7,78.6,141,2.6,83.6
VL11284,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Económica,5,Lunes,290,3800,11,7,False,,318.11,71.0,128,4.0,76.9
VL12717,Avianca,Cartagena,Bogotá,Colombia,Doméstica,Económica,2,Sábado,65,650,0,0,False,,77.04,93.1,168,5.0,71.1
VL11598,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Primera,7,Lunes,63,580,0,0,False,,393.46,85.1,255,5.0,75.8
VL12100,Aeroméxico,Guadalajara,Ciudad Mx,México,Doméstica,Ejecutiva,4,Miércoles,53,550,11,0,False,,177.53,87.8,193,4.3,74.5
VL11313,Sky Airline,Bogotá,Quito,Colombia,Internacional,Económica,11,Lunes,98,1000,34,27,False,Mecánico,136.86,76.6,138,3.5,73.8
VL12388,Aeroméxico,Buenos Aires,Lima,Argentina,Internacional,Económica,9,Domingo,247,3000,17,27,False,Aeropuerto,272.35,73.8,133,4.1,77.1
VL10978,LATAM,Medellín,Ciudad Mx,Colombia,Internacional,Ejecutiva,1,Domingo,263,3400,7,7,False,,1286.66,88.0,194,2.9,79.2
VL12867,Avianca,Ciudad Mx,Miami,México,Internacional,Económica,5,Lunes,179,2100,0,1,False,,279.1,71.1,128,3.5,71.8
VL10482,Avianca,Lima,Buenos Aires,Perú,Internacional,Económica,6,Viernes,245,3100,26,8,False,Mecánico,218.37,78.2,141,3.9,71.4
VL10546,LATAM,Ciudad Mx,Cancún,México,Doméstica,Económica,9,Martes,140,1600,0,10,False,,132.18,100.0,180,3.6,79.5
VL12625,Sky Airline,Cartagena,Bogotá,Colombia,Doméstica,Económica,3,Lunes,81,650,0,0,False,,39.38,65.6,118,4.5,73.0
VL10296,Copa Airlines,Ciudad Mx,Miami,México,Internacional,Económica,7,Domingo,167,2100,10,17,False,,258.61,62.6,113,4.0,80.0
VL10234,Avianca,Santiago,Lima,Chile,Internacional,Económica,10,Sábado,185,2400,0,0,False,,271.38,95.3,172,4.3,69.6
VL11855,LATAM,Santiago,Lima,Chile,Internacional,Económica,2,Viernes,193,2400,7,8,False,,,82.8,149,3.0,75.6
VL12181,Volaris,Santiago,Lima,Chile,Internacional,Económica,7,Domingo,197,2400,0,0,False,,252.57,98.2,177,4.1,67.3
VL10927,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Económica,12,Domingo,274,3400,0,4,False,,429.36,78.7,142,3.9,83.5
VL10902,Sky Airline,Santiago,Lima,Chile,Internacional,Económica,1,Martes,185,2400,558,669,False,Tripulación,,71.1,128,3.2,73.3
VL11776,LATAM,Buenos Aires,Lima,Argentina,Internacional,Económica,6,Miércoles,230,3000,0,14,False,,244.86,78.8,142,2.6,80.6
VL10968,Copa Airlines,Santiago,São Paulo,Chile,Internacional,Económica,8,Sábado,230,2700,0,0,False,,336.59,91.8,165,4.3,83.0
VL10831,Volaris,Lima,Buenos Aires,Perú,Internacional,Económica,4,Domingo,237,3100,35,30,False,Clima,338.08,63.7,115,4.6,65.7
VL11363,Aeroméxico,Cancún,Bogotá,México,Internacional,Ejecutiva,3,Domingo,273,3500,0,8,False,,754.6,80.4,177,2.4,74.8
VL10131,Volaris,Santiago,Lima,Chile,Internacional,Ejecutiva,12,Sábado,172,2400,0,12,False,,641.49,67.1,148,,71.2
VL10649,Viva Air,Medellín,Ciudad Mx,Colombia,Internacional,Ejecutiva,9,Martes,289,3400,0,0,False,,420.06,88.4,194,,65.8
VL11705,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Económica,6,Viernes,143,1600,2,7,False,,206.89,76.5,138,3.2,72.6
VL12162,Avianca,Ciudad Mx,Bogotá,México,Internacional,Económica,3,Sábado,275,3200,0,0,False,,453.33,81.6,147,2.7,73.2
VL10224,LATAM,Santiago,Lima,Chile,Internacional,Económica,10,Domingo,179,2400,0,3,False,,160.33,97.9,176,3.7,79.7
VL12861,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Ejecutiva,5,Lunes,296,3800,19,16,False,Mecánico,616.28,100.0,220,5.0,76.5
VL11720,Avianca,Ciudad Mx,Cancún,México,Doméstica,Económica,9,Sábado,115,1600,0,0,False,,172.43,89.1,160,4.0,72.7
VL11086,LATAM,Santiago,São Paulo,Chile,Internacional,Económica,4,Sábado,230,2700,0,6,False,,169.4,84.9,153,3.2,76.8
VL11125,Copa Airlines,Medellín,Ciudad Mx,Colombia,Internacional,Económica,10,Sábado,265,3400,10,8,False,,411.03,54.5,98,3.7,82.3
VL11917,Avianca,Santiago,São Paulo,Chile,Internacional,Económica,2,Viernes,221,2700,15,28,False,,160.41,80.3,145,4.8,71.8
VL11508,Copa Airlines,Santiago,São Paulo,Chile,Internacional,Económica,8,Sábado,219,2700,0,6,False,,311.3,94.9,171,5.0,82.7
VL11614,Avianca,Bogotá,Miami,Colombia,Internacional,Económica,8,Jueves,300,3800,22,16,False,Clima,250.1,74.5,134,3.4,71.0
VL12261,Volaris,Santiago,São Paulo,Chile,Internacional,Económica,6,Miércoles,202,2700,0,0,False,,300.44,87.6,158,4.1,68.3
VL10300,Aeroméxico,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,9,Miércoles,47,580,0,23,False,,189.91,57.7,127,4.5,76.7
VL11928,Volaris,Cancún,Bogotá,México,Internacional,Ejecutiva,8,Viernes,294,3500,109,110,False,Clima,1028.0,82.3,181,,67.8
VL10260,LATAM,Santiago,São Paulo,Chile,Internacional,Económica,7,Jueves,224,2700,0,6,False,,298.52,93.2,168,2.8,78.5
VL10223,LATAM,Ciudad Mx,Bogotá,México,Internacional,Económica,10,Miércoles,244,3200,0,0,False,,259.45,79.8,144,4.4,80.6
VL10256,Copa Airlines,Guadalajara,Ciudad Mx,México,Doméstica,Económica,10,Miércoles,66,550,18,15,False,Operacional,89.08,76.1,137,3.6,78.8
VL11079,Avianca,Guadalajara,Ciudad Mx,México,Doméstica,Ejecutiva,1,Domingo,59,550,0,4,False,,213.89,95.1,209,2.8,71.7
VL12401,Viva Air,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,6,Jueves,66,580,31,30,False,Operacional,116.94,100.0,220,,64.0
VL10479,Aeroméxico,Medellín,Ciudad Mx,Colombia,Internacional,Económica,5,Lunes,260,3400,0,13,False,,360.89,69.6,125,2.7,71.9
VL11311,Viva Air,Lima,Santiago,Perú,Internacional,Económica,8,Miércoles,204,2400,0,0,False,,219.21,78.8,142,4.9,64.8
VL11892,Copa Airlines,Bogotá,Quito,Colombia,Internacional,Ejecutiva,9,Sábado,85,1000,0,1,False,,159.05,78.6,173,4.7,81.8
VL11339,LATAM,Bogotá,Medellín,Colombia,Doméstica,Económica,9,Domingo,64,580,2,0,True,,30.0,69.1,124,4.9,77.9
VL12191,Copa Airlines,Guadalajara,Ciudad Mx,,Doméstica,Económica,8,Martes,63,550,0,0,False,,30.0,79.1,142,3.9,82.5
VL11211,Copa Airlines,Lima,Buenos Aires,Perú,Internacional,Económica,4,Miércoles,241,3100,7,0,False,,266.28,84.3,152,5.0,82.5
VL11567,Avianca,Ciudad Mx,Cancún,México,Doméstica,Económica,3,Jueves,128,1600,12,21,False,,107.31,100.0,180,2.4,69.7
VL10512,Viva Air,Guadalajara,Ciudad Mx,México,Doméstica,Ejecutiva,12,Lunes,50,550,0,0,False,,146.39,89.1,196,3.9,61.8
VL10919,Volaris,Ciudad Mx,Cancún,México,Doméstica,Económica,4,Jueves,139,1600,6,10,False,,111.87,88.6,159,2.4,70.9
VL10870,Avianca,Ciudad Mx,Bogotá,México,Internacional,Económica,11,Miércoles,273,3200,0,0,False,,273.38,100.0,180,4.5,71.6
VL10410,Aeroméxico,Bogotá,Miami,Colombia,Internacional,Económica,12,Martes,292,3800,18,22,False,Clima,398.1,88.1,159,3.2,74.9
VL10411,LATAM,Guadalajara,Ciudad Mx,México,Doméstica,Económica,1,Sábado,76,550,0,0,False,,30.0,74.7,134,4.4,77.9
VL12463,Avianca,Santiago,São Paulo,Chile,Internacional,Ejecutiva,4,Miércoles,209,2700,8,5,False,,536.31,83.7,184,4.5,71.7
VL10874,LATAM,Bogotá,Medellín,Colombia,Doméstica,Ejecutiva,5,Viernes,57,580,0,0,False,,131.64,90.4,199,4.6,78.6
VL12910,Aeroméxico,Santiago,Lima,Chile,Internacional,Ejecutiva,11,Domingo,168,2400,0,0,False,,683.6,95.0,209,5.0,72.8
VL10262,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Económica,12,Sábado,130,1600,25,43,False,Operacional,158.72,71.7,129,3.6,74.8
VL12355,Aeroméxico,Ciudad Mx,Cancún,México,Doméstica,Económica,2,Martes,106,1600,7,0,False,,148.78,56.3,101,4.5,76.9
VL11061,LATAM,Cartagena,Bogotá,Colombia,Doméstica,Económica,10,Lunes,68,650,0,11,False,,30.0,71.9,129,3.5,78.7
VL12399,Sky Airline,Cancún,Bogotá,México,Internacional,Primera,9,Viernes,272,3500,0,0,False,,1115.24,83.8,251,4.1,74.2
VL12193,Viva Air,Santiago,São Paulo,Chile,Internacional,Económica,3,Viernes,211,2700,0,4,False,,187.93,66.4,120,4.8,66.7
VL11950,Avianca,Bogotá,Medellín,Colombia,Doméstica,Primera,9,Martes,72,580,52,62,False,Operacional,364.2,83.0,249,,72.3
VL12451,Avianca,Cartagena,Bogotá,Colombia,Doméstica,Económica,10,Viernes,75,650,0,0,False,,41.41,93.9,169,3.3,73.9
VL10726,LATAM,Ciudad Mx,Cancún,México,Doméstica,Económica,11,Sábado,129,1600,0,2,False,,148.32,82.1,148,2.7,75.8
VL11004,LATAM,Bogotá,Quito,Colombia,Internacional,Económica,11,Viernes,78,1000,0,2,False,,74.41,100.0,180,3.3,78.0
VL11133,Copa Airlines,Santiago,Lima,Chile,Internacional,Económica,1,Jueves,188,2400,0,3,False,,270.2,76.7,138,3.4,81.8
VL10801,Viva Air,Ciudad Mx,Cancún,México,Doméstica,Económica,4,Martes,143,1600,22,19,False,Clima,208.89,61.7,111,,65.8
VL11390,LATAM,Santiago,Lima,Chile,Internacional,Económica,3,Domingo,209,2400,23,24,False,Aeropuerto,206.24,77.7,140,2.9,79.0
VL12535,LATAM,Bogotá,Quito,Colombia,Internacional,Económica,10,Domingo,79,1000,0,1,False,,121.57,87.7,158,2.9,77.0
VL10129,Sky Airline,Medellín,Ciudad Mx,Colombia,Internacional,Económica,2,Domingo,261,3400,0,0,False,,378.64,100.0,180,4.8,72.9
VL11783,Avianca,Cancún,Bogotá,México,Internacional,Económica,9,Sábado,302,3500,0,5,False,,381.22,90.4,163,4.6,73.6
VL10509,LATAM,Buenos Aires,Lima,Argentina,Internacional,Económica,4,Martes,254,3000,0,1,False,,268.47,63.5,114,3.8,78.7
